,date,symbol,sc_code,sc_group,open,high,low,close,prev_close,volume,turnover
3582191,2019-10-31,AMBER,540902,B ,1007.75,1060.0,982.8,1046.15,998.9,1329,8616576.0
3585180,2019-11-01,AMBER,540902,B ,1040.6,1052.8,1010.0,1020.85,1046.15,494,3735937.0
3588160,2019-11-04,AMBER,540902,B ,1049.0,1084.0,1002.15,1007.7,1020.85,264,1757190.0
3591070,2019-11-05,AMBER,540902,B ,1007.7,1012.95,982.8,987.85,1007.7,420,2237114.0
3594002,2019-11-06,AMBER,540902,B ,993.55,994.7,971.45,976.1,987.85,173,1432870.0
3596949,2019-11-07,AMBER,540902,B ,999.9,1009.0,992.5,998.8,976.1,245,1153154.0
3599885,2019-11-08,AMBER,540902,B ,1013.5,1028.0,944.7,973.4,998.8,1184,7403303.0
3602820,2019-11-11,AMBER,540902,B ,994.0,1016.55,986.4,998.75,973.4,888,3036368.0
3605793,2019-11-13,AMBER,540902,B ,999.4,1003.75,980.3,987.0,998.75,172,837953.0
3608758,2019-11-14,AMBER,540902,B ,1000.8,1010.0,971.0,979.7,987.0,285,1687379.0
3611746,2019-11-15,AMBER,540902,B ,980.0,989.1,972.5,974.55,979.7,160,567857.0
3614779,2019-11-18,AMBER,540902,B ,985.15,1003.2,978.2,999.85,974.55,450,1484617.0
3617742,2019-11-19,AMBER,540902,B ,991.45,1003.55,983.3,987.15,999.85,184,628734.0
3620742,2019-11-20,AMBER,540902,B ,988.0,1005.05,988.0,997.65,987.15,165,860798.0
3623779,2019-11-21,AMBER,540902,B ,994.95,1001.4,985.0,986.6,997.65,85,454028.0
3626760,2019-11-22,AMBER,540902,B ,987.45,999.05,980.0,983.15,986.6,144,761072.0
3629701,2019-11-25,AMBER,540902,B ,986.35,997.65,985.95,988.95,983.15,165,574499.0
3632654,2019-11-26,AMBER,540902,B ,987.3,994.3,978.75,988.95,988.95,109,1086326.0
3635601,2019-11-27,AMBER,540902,B ,992.65,1017.95,990.15,1006.65,988.95,289,2608274.0
3638507,2019-11-28,AMBER,540902,B ,1012.55,1034.6,1012.05,1014.5,1006.65,348,2199773.0
3641461,2019-11-29,AMBER,540902,B ,1016.95,1048.0,1016.95,1036.55,1014.5,490,2983961.0
3644423,2019-12-02,AMBER,540902,B ,1040.25,1068.75,1031.95,1042.3,1036.55,382,2064241.0
